CGid,SYMBOL,seqnames,start,annotation,distanceToTSS,GENENAME,genic,Promoter,main_Categories
cg12201500,LARP1,chr5,154811617.0,"Exon (ENST00000336314.9/23367, exon 18 of 19)",98774.0,"La ribonucleoprotein 1, translational regulator",True,False,Exon
cg12394655,MIR9-2,chr5,88666933.0,Promoter (<=1kb),5.0,microRNA 9-2,True,True,Exon
cg12791299,MEF2C-AS1,chr5,89377985.0,"Intron (ENST00000514092.5/101929423, intron 5 of 6)",488540.0,MEF2C antisense RNA 1,True,False,Intron
cg12880090,LARP1,chr5,154811604.0,"Exon (ENST00000336314.9/23367, exon 18 of 19)",98761.0,"La ribonucleoprotein 1, translational regulator",True,False,Exon
cg12942661,EBF1,chr5,158823229.0,"Exon (ENST00000622875.4/1879, exon 2 of 10)",16893.0,EBF transcription factor 1,True,False,Exon
cg13151063,ANKHD1-EIF4EBP3,chr5,140440165.0,5' UTR,38257.0,ANKHD1-EIF4EBP3 readthrough,True,False,fiveUTR
cg13242392,NIPBL-DT,chr5,36876728.0,Promoter (<=1kb),-29.0,NIPBL divergent transcript,False,True,Promoter
cg14551953,TBCA,chr5,77847750.0,"Intron (ENST00000522370.1/6902, intron 1 of 3)",21029.0,tubulin folding cofactor A,True,False,Intron
cg14640670,PURA,chr5,140115352.0,3' UTR,1243.0,purine rich element binding protein A,True,False,threeUTR
cg15009537,PLPP1,chr5,55475402.0,"Exon (ENST00000307259.9/8611, exon 2 of 6)",59513.0,phospholipid phosphatase 1,True,False,Exon
cg15426572,FGF18,chr5,171421174.0,"Intron (ENST00000274625.6/8817, intron 2 of 4)",1527.0,fibroblast growth factor 18,True,False,Intron
cg15702573,NSD1,chr5,177293963.0,"Exon (ENST00000354179.8/64324, exon 24 of 24)",160884.0,nuclear receptor binding SET domain protein 1,True,False,Exon
cg15828158,SNX2,chr5,122816986.0,3' UTR,41907.0,sorting nexin 2,True,False,threeUTR
cg16376499,LINC00461,chr5,88666011.0,"Exon (ENST00000500197.6/645323, exon 4 of 4)",18796.0,long intergenic non-protein coding RNA 461,True,False,Exon
cg16624401,PPARGC1B,chr5,149847621.0,3' UTR,117320.0,PPARG coactivator 1 beta,True,False,threeUTR
cg17942396,MSX2,chr5,174734038.0,Distal Intergenic,9436.0,msh homeobox 2,False,False,Intergenic_downstream
cg18223258,ISL1,chr5,51399170.0,Distal Intergenic,12966.0,ISL LIM homeobox 1,False,False,Intergenic_downstream
cg18281552,CXXC5,chr5,139668241.0,"Intron (ENST00000502295.1/51523, intron 1 of 1)",20942.0,CXXC finger protein 5,True,False,Intron
cg18304538,TBCA,chr5,77852294.0,"Intron (ENST00000522370.1/6902, intron 1 of 3)",16485.0,tubulin folding cofactor A,True,False,Intron
cg18526971,NR2F1-AS1,chr5,93585447.0,Promoter (<=1kb),174.0,NR2F1 antisense RNA 1,True,True,Exon
cg18814344,CXXC5,chr5,139660961.0,"Intron (ENST00000502295.1/51523, intron 1 of 1)",13662.0,CXXC finger protein 5,True,False,Intron
cg19683912,LOC101929154,chr5,77971861.0,Distal Intergenic,13618.0,uncharacterized LOC101929154,False,False,Intergenic_downstream
cg20113482,ARL15,chr5,54215550.0,"Intron (ENST00000504924.6/54622, intron 1 of 4)",95022.0,ADP ribosylation factor like GTPase 15,True,False,Intron
cg20334331,TBCA,chr5,77847708.0,"Intron (ENST00000522370.1/6902, intron 1 of 3)",21071.0,tubulin folding cofactor A,True,False,Intron
cg20421508,OTP,chr5,77645339.0,Promoter (5-6kb),-5652.0,orthopedia homeobox,False,True,Promoter
cg20432508,SREK1,chr5,66162474.0,3' UTR,18174.0,splicing regulatory glutamic acid and lysine rich protein 1,True,False,threeUTR
cg20453574,SREK1,chr5,66156139.0,3' UTR,16168.0,splicing regulatory glutamic acid and lysine rich protein 1,True,False,threeUTR
cg20527060,ARRDC3,chr5,92147931.0,"Intron (ENST00000507217.5/ENST00000507217.5, intron 1 of 3)",-764614.0,arrestin domain containing 3,True,False,Intron
cg20615601,PURA,chr5,140115517.0,3' UTR,1408.0,purine rich element binding protein A,True,False,threeUTR
cg20945212,PPP2R2B,chr5,146701093.0,3' UTR,177548.0,protein phosphatase 2 regulatory subunit Bbeta,True,False,threeUTR
cg21084050,PDLIM7,chr5,177490561.0,"Exon (ENST00000355572.6/9260, exon 8 of 8)",6999.0,PDZ and LIM domain 7,True,False,Exon
cg21482536,SSBP2,chr5,81751012.0,Promoter (<=1kb),240.0,single stranded DNA binding protein 2,True,True,fiveUTR
cg21617338,MEF2C-AS1,chr5,88884021.0,Promoter (<=1kb),693.0,MEF2C antisense RNA 1,True,True,Promoter
cg21956144,CXXC5,chr5,139709400.0,"Intron (ENST00000515296.1/ENST00000515296.1, intron 2 of 5)",28442.0,CXXC finger protein 5,True,False,Intron
cg22234802,RBM27,chr5,146230899.0,"Exon (ENST00000506502.2/54439, exon 6 of 20)",27349.0,RNA binding motif protein 27,True,False,Exon
cg22560410,NRG2,chr5,140043040.0,Promoter (<=1kb),258.0,neuregulin 2,True,True,Exon
cg23089474,SPRY4-AS1,chr5,142357056.0,"Intron (ENST00000510311.5/101926941, intron 3 of 3)",31763.0,SPRY4 antisense RNA 1,True,False,Intron
cg23573900,CXXC5,chr5,139677209.0,"Intron (ENST00000502295.1/51523, intron 1 of 1)",29910.0,CXXC finger protein 5,True,False,Intron
cg24119607,CXXC5,chr5,139668154.0,"Intron (ENST00000502295.1/51523, intron 1 of 1)",20855.0,CXXC finger protein 5,True,False,Intron
cg24312350,NRG2,chr5,140042541.0,Promoter (<=1kb),757.0,neuregulin 2,True,True,Exon
cg24352905,OTP,chr5,77645452.0,Promoter (5-6kb),-5765.0,orthopedia homeobox,False,True,Promoter
cg24927890,SYNPO,chr5,150600964.0,Promoter (<=1kb),-115.0,synaptopodin,False,True,Promoter
cg26014931,LOC101929154,chr5,77973118.0,Distal Intergenic,14875.0,uncharacterized LOC101929154,False,False,Intergenic_downstream
cg26081366,HNRNPH1,chr5,179619396.0,"Exon (ENST00000393432.8/3187, exon 5 of 14)",4265.0,heterogeneous nuclear ribonucleoprotein H1,True,False,Exon
cg26234822,RBM27,chr5,146251755.0,"Exon (ENST00000265271.7/54439, exon 9 of 21)",48205.0,RNA binding motif protein 27,True,False,Exon
cg26472530,NR2F1-AS1,chr5,93585332.0,Promoter (<=1kb),289.0,NR2F1 antisense RNA 1,True,True,Exon
cg26589497,PURA,chr5,140114941.0,Promoter (<=1kb),832.0,purine rich element binding protein A,True,True,Exon
cg26659116,ZSWIM6,chr5,61472848.0,"Exon (ENST00000252744.6/57688, exon 2 of 14)",140590.0,zinc finger SWIM-type containing 6,True,False,Exon
cg26844246,TLX3,chr5,171309273.0,Promoter (<=1kb),25.0,T cell leukemia homeobox 3,True,True,fiveUTR
cg26845448,KCNN2,chr5,114362796.0,5' UTR,307251.0,potassium calcium-activated channel subfamily N member 2,True,False,fiveUTR
cg26879535,LOC102546299,chr5,165105792.0,"Intron (ENST00000670703.1/ENST00000670703.1, intron 7 of 7)",808808.0,uncharacterized LOC102546299,True,False,Intron
cg26885075,LINC00461,chr5,88555621.0,"Intron (ENST00000506978.5/645323, intron 3 of 6)",129186.0,long intergenic non-protein coding RNA 461,True,False,Intron
cg27088374,CLINT1,chr5,157816777.0,"Exon (ENST00000523094.5/9685, exon 3 of 12)",42367.0,clathrin interactor 1,True,False,Exon
cg00689383,GRM1,chr6,146399362.0,"Exon (ENST00000492807.6/2911, exon 8 of 10)",371580.0,glutamate metabotropic receptor 1,True,False,Exon
cg01224972,AFG1L,chr6,108280569.0,Distal Intergenic,-14421.0,AFG1 like ATPase,False,False,Intergenic_upstream
cg02041553,SYNCRIP,chr6,85614958.0,"Exon (ENST00000369622.8/10492, exon 11 of 11)",27963.0,synaptotagmin binding cytoplasmic RNA interacting protein,True,False,Exon
cg02284095,SRSF3,chr6,36600231.0,3' UTR,5869.0,serine and arginine rich splicing factor 3,True,False,threeUTR
cg02963786,TFAP2A,chr6,10395521.0,"Intron (ENST00000461628.5/7020, intron 2 of 2)",9072.0,transcription factor AP-2 alpha,True,False,Intron
cg03127034,FOXP4,chr6,41593569.0,"Intron (ENST00000373060.5/116113, intron 13 of 16)",47143.0,forkhead box P4,True,False,Intron
cg04087693,TFAP2D,chr6,50718303.0,"Intron (ENST00000008391.3/83741, intron 2 of 7)",4475.0,transcription factor AP-2 delta,True,False,Intron
cg05330587,TFAP2D,chr6,50715397.0,"Exon (ENST00000008391.3/83741, exon 2 of 8)",1569.0,transcription factor AP-2 delta,True,False,Exon
cg05844937,FOXC1,chr6,1613906.0,Distal Intergenic,3991.0,forkhead box C1,False,False,Intergenic_downstream
cg06472065,SYNGAP1,chr6,33426669.0,Promoter (<=1kb),0.0,synaptic Ras GTPase activating protein 1,True,True,Exon
cg07476673,DLL1,chr6,170293832.0,"Intron (ENST00000630384.2/84498, intron 1 of 10)",12684.0,delta like canonical Notch ligand 1,True,False,Intron
cg08681110,MARCKS,chr6,113857322.0,Promoter (<=1kb),-22.0,myristoylated alanine rich protein kinase C substrate,False,True,Promoter
cg09618893,EHMT2,chr6,31888996.0,"Exon (ENST00000480912.5/10919, exon 8 of 26)",7459.0,euchromatic histone lysine methyltransferase 2,True,False,Exon
cg09817427,TBX18,chr6,84764595.0,Promoter (<=1kb),2.0,T-box transcription factor 18,True,True,fiveUTR
cg10487127,ATXN1-AS1,chr6,16761437.0,Promoter (<=1kb),299.0,ATXN1 antisense RNA 1,True,True,fiveUTR
cg10757510,PDSS2,chr6,107293217.0,"Intron (ENST00000369037.9/57107, intron 2 of 7)",166346.0,decaprenyl diphosphate synthase subunit 2,True,False,Intron
cg10792727,HIVEP1,chr6,12013234.0,"Intron (ENST00000491710.5/3096, intron 1 of 3)",4472.0,HIVEP zinc finger 1,True,False,Intron
cg10893516,PTCHD4,chr6,48068585.0,Promoter (<=1kb),103.0,patched domain containing 4,True,True,Exon
cg11614630,DLL1,chr6,170293823.0,"Intron (ENST00000630384.2/84498, intron 1 of 10)",12693.0,delta like canonical Notch ligand 1,True,False,Intron
cg13153497,FAXC,chr6,99349136.0,Promoter (<=1kb),537.0,"failed axon connections homolog, metaxin like GST domain containing",True,True,Exon
cg13160087,POU3F2,chr6,98455100.0,Distal Intergenic,-379473.0,POU class 3 homeobox 2,False,False,Intergenic_upstream
cg14116948,SUPT3H,chr6,44932730.0,"Exon (ENST00000475057.5/8464, exon 10 of 12)",445222.0,"SPT3 homolog, SAGA and STAGA complex component",True,False,Exon
cg14155184,TMEM63B,chr6,44152688.0,"Exon (ENST00000259746.13/55362, exon 20 of 24)",25774.0,transmembrane protein 63B,True,False,Exon
cg14360110,FOXP4,chr6,41593678.0,"Intron (ENST00000373060.5/116113, intron 13 of 16)",47252.0,forkhead box P4,True,False,Intron
cg14794469,SOX4,chr6,21598085.0,3' UTR,4334.0,SRY-box transcription factor 4,True,False,threeUTR
cg14865782,TFAP2D,chr6,50715409.0,"Exon (ENST00000008391.3/83741, exon 2 of 8)",1581.0,transcription factor AP-2 delta,True,False,Exon
cg15301611,OSTM1,chr6,108114691.0,"Intron (ENST00000440575.6/28962, intron 2 of 6)",51148.0,osteoclastogenesis associated transmembrane protein 1,True,False,Intron
cg15813523,JARID2,chr6,15508396.0,"Exon (ENST00000341776.7/3720, exon 12 of 18)",262327.0,jumonji and AT-rich interaction domain containing 2,True,False,Exon
cg16356803,NRN1,chr6,6006777.0,Promoter (<=1kb),147.0,neuritin 1,True,True,fiveUTR
cg16867657,ELOVL2-AS1,chr6,11044644.0,"Exon (ENST00000607275.6/100506409, exon 1 of 3)",1162.0,ELOVL2 antisense RNA 1,True,False,Exon
cg17215796,RIMS1,chr6,72266042.0,"Exon (ENST00000491071.6/22999, exon 20 of 28)",379339.0,regulating synaptic membrane exocytosis 1,True,False,Exon
cg17266282,LINC02527,chr6,111973329.0,Distal Intergenic,-63910.0,long intergenic non-protein coding RNA 2527,False,False,Intergenic_upstream
cg17668518,PRDM13,chr6,99604583.0,Promoter (2-3kb),-2146.0,PR/SET domain 13,False,True,Promoter
cg17783618,SAMD5,chr6,147868304.0,"Intron (ENST00000427015.1/ENST00000427015.1, intron 1 of 2)",359078.0,sterile alpha motif domain containing 5,True,False,Intron
cg17820491,HTR1B,chr6,77462515.0,"Exon (ENST00000369947.4/3351, exon 1 of 1)",1257.0,5-hydroxytryptamine receptor 1B,True,False,Exon
cg18093751,NR2E1,chr6,108165979.0,Promoter (<=1kb),-78.0,nuclear receptor subfamily 2 group E member 1,False,True,Promoter
cg18411550,L3MBTL3,chr6,130018588.0,Promoter (<=1kb),0.0,L3MBTL histone methyl-lysine binding protein 3,True,True,fiveUTR
cg18468088,TULP1,chr6,35523041.0,Distal Intergenic,-10146.0,TUB like protein 1,False,False,Intergenic_upstream
cg18918349,NR2E1,chr6,108165956.0,Promoter (<=1kb),-101.0,nuclear receptor subfamily 2 group E member 1,False,True,Promoter
cg19098934,BACH2,chr6,90079771.0,"Intron (ENST00000257749.9/60468, intron 5 of 8)",217071.0,BTB domain and CNC homolog 2,True,False,Intron
cg19109204,TFAP2B,chr6,50821677.0,"Intron (ENST00000344788.7/7021, intron 1 of 3)",2954.0,transcription factor AP-2 beta,True,False,Intron
cg19323953,LOC100506207,chr6,8838794.0,"Exon (ENST00000643058.1/100506207, exon 5 of 5)",403226.0,uncharacterized LOC100506207,True,False,Exon
cg19361075,ZFAND3,chr6,38119581.0,"Intron (ENST00000287218.9/60685, intron 5 of 5)",299854.0,zinc finger AN1-type containing 3,True,False,Intron
cg19854621,C6orf62,chr6,24718649.0,Promoter (<=1kb),504.0,chromosome 6 open reading frame 62,True,True,Exon
cg20212950,QKI,chr6,163566741.0,3' UTR,152741.0,"QKI, KH domain containing RNA binding",True,False,threeUTR
cg21351544,TAB2,chr6,149369995.0,5' UTR,151354.0,TGF-beta activated kinase 1 (MAP3K7) binding protein 2,True,False,fiveUTR
cg21703944,SCUBE3,chr6,35243580.0,"Intron (ENST00000274938.8/222663, intron 15 of 21)",29624.0,"signal peptide, CUB domain and EGF like domain containing 3",True,False,Intron
cg22040809,HCG11,chr6,26522350.0,Promoter (<=1kb),641.0,HLA complex group 11,True,True,Exon
cg22188876,SCUBE3,chr6,35243603.0,"Exon (ENST00000274938.8/222663, exon 16 of 22)",29647.0,"signal peptide, CUB domain and EGF like domain containing 3",True,False,Exon
cg22457719,USP49,chr6,41798796.0,3' UTR,95363.0,ubiquitin specific peptidase 49,True,False,threeUTR
cg23148651,SOX4,chr6,21593626.0,Promoter (<=1kb),-124.0,SRY-box transcription factor 4,True,True,Promoter
cg23423329,FLOT1,chr6,30741603.0,"Exon (ENST00000376389.8/10211, exon 4 of 13)",1035.0,flotillin 1,True,False,Exon
cg23646867,FOXP4,chr6,41593729.0,"Intron (ENST00000373060.5/116113, intron 13 of 16)",47303.0,forkhead box P4,True,False,Intron
cg23687194,ID4,chr6,19839144.0,"Intron (ENST00000378700.8/3400, intron 2 of 2)",1774.0,"inhibitor of DNA binding 4, HLH protein",True,False,Intron
cg24055081,HIVEP1,chr6,12013251.0,"Intron (ENST00000491710.5/3096, intron 1 of 3)",4489.0,HIVEP zinc finger 1,True,False,Intron
cg24104506,TFAP2D,chr6,50718313.0,"Intron (ENST00000008391.3/83741, intron 2 of 7)",4485.0,transcription factor AP-2 delta,True,False,Intron
cg25066947,OSTM1-AS1,chr6,108157712.0,"Exon (ENST00000658282.1/100287366, exon 2 of 2)",34255.0,OSTM1 antisense RNA 1,True,False,Exon
cg25699407,ID4,chr6,19839215.0,3' UTR,1845.0,"inhibitor of DNA binding 4, HLH protein",True,False,threeUTR
cg26603143,SOX4,chr6,21597740.0,3' UTR,3989.0,SRY-box transcription factor 4,True,False,threeUTR
cg00096922,DLX5,chr7,97024873.0,Promoter (<=1kb),76.0,distal-less homeobox 5,True,True,fiveUTR
cg00195533,FLNC,chr7,128832266.0,"Intron (ENST00000325888.12/2318, intron 1 of 47)",1889.0,filamin C,True,False,Intron
cg00250826,CALU,chr7,128754670.0,"Exon (ENST00000542996.6/813, exon 4 of 8)",15378.0,calumenin,True,False,Exon
cg00384342,DYNC1I1,chr7,96075137.0,"Intron (ENST00000537881.5/1780, intron 14 of 16)",302631.0,dynein cytoplasmic 1 intermediate chain 1,True,False,Intron
cg00399596,MIR148A,chr7,25951186.0,Promoter (1-2kb),-1201.0,microRNA 148a,False,True,Promoter
cg01019040,LHFPL3,chr7,104328968.0,Promoter (<=1kb),268.0,LHFPL tetraspan subfamily member 3,True,True,Exon
cg01053290,FOXP2,chr7,114659903.0,"Intron (ENST00000412402.5/93986, intron 16 of 19)",573576.0,forkhead box P2,True,False,Intron
cg03820088,TRA2A,chr7,23522229.0,5' UTR,9751.0,transformer 2 alpha homolog,True,False,fiveUTR
cg04051518,CDK6,chr7,92755491.0,"Intron (ENST00000265734.8/1021, intron 3 of 7)",78425.0,cyclin dependent kinase 6,True,False,Intron
cg05544360,GLI3,chr7,42153000.0,"Intron (ENST00000395925.8/2737, intron 2 of 14)",84208.0,GLI family zinc finger 3,True,False,Intron
cg05861987,CADPS2,chr7,122329496.0,"Intron (ENST00000482375.5/ENST00000482375.5, intron 1 of 3)",556963.0,calcium dependent secretion activator 2,True,False,Intron
cg07056567,GNB2,chr7,100676320.0,"Exon (ENST00000451587.5/2783, exon 2 of 9)",2753.0,G protein subunit beta 2,True,False,Exon
cg07293320,UNCX,chr7,1237655.0,Distal Intergenic,4783.0,UNC homeobox,False,False,Intergenic_downstream
cg07323940,DGKB,chr7,14197482.0,"Intron (ENST00000399322.7/1607, intron 22 of 24)",643919.0,diacylglycerol kinase beta,True,False,Intron
cg07867602,FOXP2,chr7,114660309.0,"Intron (ENST00000412402.5/93986, intron 16 of 19)",573982.0,forkhead box P2,True,False,Intron
cg08074329,IGF2BP3,chr7,23470655.0,Promoter (<=1kb),-165.0,insulin like growth factor 2 mRNA binding protein 3,False,True,Promoter
cg08570512,DGKI,chr7,137623483.0,5' UTR,223052.0,diacylglycerol kinase iota,True,False,fiveUTR
cg09108310,LINC-PINT,chr7,131107319.0,Promoter (<=1kb),608.0,"long intergenic non-protein coding RNA, p53 induced transcript",True,True,Promoter
cg09474015,HOXA10-HOXA9,chr7,27165104.0,"Exon (ENST00000343483.7/3205, exon 1 of 2)",14908.0,HOXA10-HOXA9 readthrough,True,False,Exon
cg09710440,LHFPL3,chr7,104328932.0,Promoter (<=1kb),232.0,LHFPL tetraspan subfamily member 3,True,True,Exon
cg09784081,LINC-PINT,chr7,131107300.0,Promoter (<=1kb),627.0,"long intergenic non-protein coding RNA, p53 induced transcript",True,True,Promoter
cg10042482,CUX1,chr7,101948104.0,"Intron (ENST00000437600.9/1523, intron 2 of 22)",132200.0,cut like homeobox 1,True,False,Intron
cg10125423,UNCX,chr7,1239561.0,Distal Intergenic,6689.0,UNC homeobox,False,False,Intergenic_downstream
cg11321459,HDAC9,chr7,18495640.0,"Intron (ENST00000417496.6/9734, intron 3 of 12)",408691.0,histone deacetylase 9,True,False,Intron
cg11438204,CALU,chr7,128754286.0,"Exon (ENST00000535011.6/813, exon 3 of 6)",14994.0,calumenin,True,False,Exon
cg11516694,HOXA-AS3,chr7,27147848.0,"Intron (ENST00000518848.5/100133311, intron 1 of 2)",17871.0,HOXA cluster antisense RNA 3,True,False,Intron
cg11864223,HOXA10-HOXA9,chr7,27165020.0,"Exon (ENST00000343483.7/3205, exon 1 of 2)",14992.0,HOXA10-HOXA9 readthrough,True,False,Exon
cg12307242,CADPS2,chr7,122328825.0,"Intron (ENST00000482375.5/ENST00000482375.5, intron 1 of 3)",557634.0,calcium dependent secretion activator 2,True,False,Intron
cg12459916,HOXA-AS3,chr7,27143439.0,"Exon (ENST00000222726.4/3202, exon 1 of 2)",13462.0,HOXA cluster antisense RNA 3,True,False,Exon
cg12685265,KMT2E,chr7,105015676.0,"Intron (ENST00000257745.8/55904, intron 1 of 25)",1486.0,lysine methyltransferase 2E,True,False,Intron
cg12981876,GIGYF1,chr7,100682172.0,"Exon (ENST00000275732.5/64599, exon 22 of 24)",7275.0,GRB10 interacting GYF protein 1,True,False,Exon
cg13188467,DLX6-AS1,chr7,96998781.0,"Intron (ENST00000430027.3/285987, intron 1 of 2)",15283.0,DLX6 antisense RNA 1,True,False,Intron
cg14361627,KLF14,chr7,130734307.0,Promoter (<=1kb),-131.0,Kruppel like factor 14,False,True,Promoter
cg14397160,AUTS2,chr7,70132461.0,"Intron (ENST00000644939.1/26053, intron 3 of 18)",534165.0,activator of transcription and developmental regulator AUTS2,True,False,Intron
cg14548925,ATXN7L1,chr7,105876510.0,Promoter (<=1kb),93.0,ataxin 7 like 1,True,True,Exon
cg14728312,AUTS2,chr7,70446526.0,"Intron (ENST00000644939.1/26053, intron 5 of 18)",848230.0,activator of transcription and developmental regulator AUTS2,True,False,Intron
cg14991111,CNOT4,chr7,135394031.0,"Exon (ENST00000451834.5/4850, exon 10 of 12)",116048.0,CCR4-NOT transcription complex subunit 4,True,False,Exon
cg15171944,MIR148A,chr7,25949963.0,Promoter (<=1kb),22.0,microRNA 148a,True,True,Exon
cg15571405,MKLN1,chr7,131111408.0,"Intron (ENST00000421797.6/4289, intron 1 of 18)",1312.0,muskelin 1,True,False,Intron
cg16701192,CREB5,chr7,28409311.0,"Intron (ENST00000396299.6/9586, intron 1 of 9)",109990.0,cAMP responsive element binding protein 5,True,False,Intron
cg16848740,HOXA11,chr7,27184373.0,Promoter (<=1kb),849.0,homeobox A11,True,True,Promoter
cg17311369,NEUROD6,chr7,31362864.0,Distal Intergenic,-22139.0,neuronal differentiation 6,False,False,Intergenic_upstream
cg17455697,AGAP3,chr7,151136648.0,"Intron (ENST00000463381.5/116988, intron 11 of 15)",50781.0,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3",True,False,Intron
cg18691948,NXPH1,chr7,8441437.0,"Intron (ENST00000405863.6/30010, intron 2 of 2)",7828.0,neurexophilin 1,True,False,Intron
cg19111172,CREB5,chr7,28409306.0,"Intron (ENST00000396299.6/9586, intron 1 of 9)",109985.0,cAMP responsive element binding protein 5,True,False,Intron
cg19291109,LOC101927870,chr7,103482241.0,"Exon (ENST00000473945.1/5649, exon 4 of 4)",37034.0,uncharacterized LOC101927870,True,False,Exon
cg19296935,ZPBP,chr7,50180223.0,Distal Intergenic,-58894.0,zona pellucida binding protein,False,False,Intergenic_upstream
cg19319735,TNRC18,chr7,5423744.0,"Intron (ENST00000399434.2/84629, intron 1 of 2)",1669.0,trinucleotide repeat containing 18,True,False,Intron
cg19663246,PDE1C,chr7,32299483.0,"Intron (ENST00000672256.1/5137, intron 1 of 1)",128647.0,phosphodiesterase 1C,True,False,Intron
cg20705693,MIR148A,chr7,25951193.0,Promoter (1-2kb),-1208.0,microRNA 148a,False,True,Promoter
cg20726505,LHFPL3,chr7,104328818.0,Promoter (<=1kb),118.0,LHFPL tetraspan subfamily member 3,True,True,fiveUTR
cg22454306,LINC02860,chr7,26656018.0,Distal Intergenic,17561.0,long intergenic non-protein coding RNA 2860,False,False,Intergenic_downstream
cg22661206,IKZF1,chr7,50382076.0,"Intron (ENST00000645066.1/10320, intron 3 of 5)",77993.0,IKAROS family zinc finger 1,True,False,Intron
cg23059642,AUTS2,chr7,69599955.0,"Exon (ENST00000644939.1/26053, exon 1 of 19)",1659.0,activator of transcription and developmental regulator AUTS2,True,False,Exon
cg23126309,FOXP2,chr7,114415330.0,5' UTR,329003.0,forkhead box P2,True,False,fiveUTR
cg24977387,FOXP2,chr7,114431542.0,"Intron (ENST00000412402.5/93986, intron 3 of 19)",345215.0,forkhead box P2,True,False,Intron
cg25073174,ATXN7L1,chr7,105639406.0,"Intron (ENST00000419735.7/222255, intron 6 of 11)",237197.0,ataxin 7 like 1,True,False,Intron
cg25468783,AGAP3,chr7,151136533.0,"Exon (ENST00000467250.1/116988, exon 2 of 2)",50666.0,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 3",True,False,Exon
cg25960060,HOXA7,chr7,27156519.0,Promoter (<=1kb),155.0,homeobox A7,True,True,Exon
cg26154615,AUTS2,chr7,70446597.0,"Intron (ENST00000644939.1/26053, intron 5 of 18)",848301.0,activator of transcription and developmental regulator AUTS2,True,False,Intron
cg26312920,NEUROD6,chr7,31340776.0,Promoter (<=1kb),-51.0,neuronal differentiation 6,False,True,Promoter
cg26420776,UNCX,chr7,1237756.0,Distal Intergenic,4884.0,UNC homeobox,False,False,Intergenic_downstream
cg26512254,HOTTIP,chr7,27200144.0,"Intron (ENST00000421733.1/100316868, intron 1 of 1)",1569.0,HOXA distal transcript antisense RNA,True,False,Intron
cg26973693,UNCX,chr7,1232388.0,Promoter (<=1kb),-483.0,UNC homeobox,False,True,Promoter
cg27072792,GTF2IRD1,chr7,74453839.0,Promoter (<=1kb),49.0,GTF2I repeat domain containing 1,True,True,fiveUTR
cg27657271,CUX1,chr7,101816336.0,Promoter (<=1kb),432.0,cut like homeobox 1,True,True,Promoter
cg02040024,EGR3,chr8,22691369.0,3' UTR,2110.0,early growth response 3,True,False,threeUTR
cg02273345,CSMD3,chr8,112408371.0,"Exon (ENST00000343508.7/114788, exon 35 of 72)",968781.0,CUB and Sushi multiple domains 3,True,False,Exon
cg03513784,EBF2,chr8,25909498.0,"Intron (ENST00000520164.6/64641, intron 6 of 15)",135914.0,EBF transcription factor 2,True,False,Intron
cg03962027,ZFPM2,chr8,105321706.0,"Intron (ENST00000518180.1/23414, intron 4 of 4)",617987.0,"zinc finger protein, FOG family member 2",True,False,Intron
cg04680480,MAFA,chr8,143429571.0,"Exon (ENST00000528185.1/ENST00000528185.1, exon 1 of 2)",1160.0,MAF bZIP transcription factor A,True,False,Exon
cg04847707,CHD7,chr8,60822702.0,"Exon (ENST00000423902.7/55636, exon 12 of 38)",143962.0,chromodomain helicase DNA binding protein 7,True,False,Exon
cg06250511,NSMCE2,chr8,125219571.0,"Intron (ENST00000517532.5/286053, intron 5 of 6)",127727.0,"NSE2 (MMS21) homolog, SMC5-SMC6 complex SUMO ligase",True,False,Intron
cg06878766,PLAG1,chr8,56210721.0,Promoter (<=1kb),551.0,PLAG1 zinc finger,True,True,Promoter
cg08247363,LINC01414,chr8,64267135.0,"Intron (ENST00000523191.5/102724623, intron 1 of 5)",101422.0,long intergenic non-protein coding RNA 1414,True,False,Intron
cg08321639,TRPS1,chr8,115668975.0,Promoter (<=1kb),25.0,transcriptional repressor GATA binding 1,True,True,fiveUTR
cg09681292,ST18,chr8,52327626.0,"Intron (ENST00000276480.11/9705, intron 2 of 25)",82116.0,ST18 C2H2C-type zinc finger transcription factor,True,False,Intron
cg10681713,KCNU1,chr8,37147888.0,Distal Intergenic,218983.0,potassium calcium-activated channel subfamily U member 1,False,False,Intergenic_downstream
cg11728741,ANK1,chr8,41896469.0,Promoter (<=1kb),292.0,ankyrin 1,True,True,Exon
cg11765970,EXT1,chr8,118110695.0,"Exon (ENST00000378204.6/2131, exon 1 of 11)",1157.0,exostosin glycosyltransferase 1,True,False,Exon
cg12289788,KCNU1,chr8,37206152.0,Distal Intergenic,277247.0,potassium calcium-activated channel subfamily U member 1,False,False,Intergenic_downstream
cg12382554,ZFPM2,chr8,104869303.0,"Intron (ENST00000521923.5/ENST00000521923.5, intron 4 of 4)",165584.0,"zinc finger protein, FOG family member 2",True,False,Intron
cg12813831,LOC100505501,chr8,59657932.0,Distal Intergenic,537986.0,uncharacterized LOC100505501,False,False,Intergenic_downstream
cg12815291,ZC3H3,chr8,143439468.0,"Intron (ENST00000262577.6/23144, intron 11 of 11)",101978.0,zinc finger CCCH-type containing 3,True,False,Intron
